-5KQ66BBWC4,0918,0.661,0.244,0.904,0.958,9
-5KQ66BBWC4,0918,0.661,0.244,0.904,0.958,27
-5KQ66BBWC4,0918,0.661,0.244,0.904,0.958,30
-5KQ66BBWC4,0918,0.815,0.204,0.971,0.486,9
-5KQ66BBWC4,0918,0.815,0.204,0.971,0.486,30
-5KQ66BBWC4,0919,0.021,0.01,0.834,0.982,9
-5KQ66BBWC4,0919,0.021,0.01,0.834,0.982,12
-5KQ66BBWC4,0919,0.021,0.01,0.834,0.982,29
-5KQ66BBWC4,0919,0.021,0.01,0.834,0.982,30
-5KQ66BBWC4,0920,0.053,0.0,0.861,0.999,9
-5KQ66BBWC4,0920,0.053,0.0,0.861,0.999,29
-5KQ66BBWC4,0921,0.077,0.018,0.93,0.986,9
-5KQ66BBWC4,0922,0.206,0.168,0.805,0.97,12
-5KQ66BBWC4,0922,0.206,0.168,0.805,0.97,23
-5KQ66BBWC4,0922,0.206,0.168,0.805,0.97,6
-5KQ66BBWC4,0923,0.622,0.133,0.807,0.985,23
-5KQ66BBWC4,0923,0.622,0.133,0.807,0.985,6
-5KQ66BBWC4,0925,0.285,0.233,0.541,0.93,12
-5KQ66BBWC4,0925,0.285,0.233,0.541,0.93,23
-5KQ66BBWC4,0925,0.285,0.233,0.541,0.93,30
-5KQ66BBWC4,0925,0.285,0.233,0.541,0.93,6
-5KQ66BBWC4,0925,0.547,0.145,0.848,0.999,21
-5KQ66BBWC4,0925,0.547,0.145,0.848,0.999,23
-5KQ66BBWC4,0925,0.547,0.145,0.848,0.999,6
-5KQ66BBWC4,0926,0.378,0.222,0.887,0.959,23
-5KQ66BBWC4,0926,0.378,0.222,0.887,0.959,30
-5KQ66BBWC4,0926,0.378,0.222,0.887,0.959,6
-5KQ66BBWC4,0929,0.038,0.038,0.97,0.782,5
-5KQ66BBWC4,0930,0.016,0.448,0.722,0.707,5
-5KQ66BBWC4,0930,0.088,0.042,0.94,0.768,5
-5KQ66BBWC4,0931,0.085,0.047,0.966,0.772,5
-5KQ66BBWC4,0932,0.088,0.241,0.253,0.897,9
-5KQ66BBWC4,0932,0.088,0.241,0.253,0.897,30
-5KQ66BBWC4,0932,0.263,0.269,0.603,0.964,23
-5KQ66BBWC4,0932,0.263,0.269,0.603,0.964,6
-5KQ66BBWC4,0932,0.503,0.119,0.947,0.998,23
-5KQ66BBWC4,0932,0.503,0.119,0.947,0.998,6
-5KQ66BBWC4,0933,0.017,0.179,0.184,0.874,9
-5KQ66BBWC4,0933,0.017,0.179,0.184,0.874,30
-5KQ66BBWC4,0933,0.221,0.3,0.677,1.0,23
-5KQ66BBWC4,0933,0.221,0.3,0.677,1.0,30
-5KQ66BBWC4,0933,0.221,0.3,0.677,1.0,6
-5KQ66BBWC4,0933,0.604,0.187,0.766,0.76,9
-5KQ66BBWC4,0933,0.604,0.187,0.766,0.76,30
-5KQ66BBWC4,0934,0.012,0.111,0.344,0.976,9
-5KQ66BBWC4,0934,0.012,0.111,0.344,0.976,23
-5KQ66BBWC4,0934,0.012,0.111,0.344,0.976,30
-5KQ66BBWC4,0934,0.235,0.156,0.334,0.367,9
-5KQ66BBWC4,0934,0.235,0.156,0.334,0.367,30
-5KQ66BBWC4,0934,0.294,0.159,0.464,0.815,9
-5KQ66BBWC4,0934,0.294,0.159,0.464,0.815,30
-5KQ66BBWC4,0934,0.419,0.165,0.537,0.391,9
-5KQ66BBWC4,0934,0.419,0.165,0.537,0.391,30
-5KQ66BBWC4,0935,0.046,0.258,0.332,0.766,23
-5KQ66BBWC4,0935,0.046,0.258,0.332,0.766,6
-5KQ66BBWC4,0935,0.247,0.223,0.382,0.508,9
-5KQ66BBWC4,0935,0.247,0.223,0.382,0.508,30
-5KQ66BBWC4,0935,0.313,0.089,0.866,0.964,23
-5KQ66BBWC4,0935,0.313,0.089,0.866,0.964,30
-5KQ66BBWC4,0935,0.313,0.089,0.866,0.964,6
-5KQ66BBWC4,0935,0.361,0.222,0.478,0.448,9
-5KQ66BBWC4,0935,0.361,0.222,0.478,0.448,30
-5KQ66BBWC4,0935,0.502,0.224,0.647,0.436,9
-5KQ66BBWC4,0935,0.502,0.224,0.647,0.436,30
-5KQ66BBWC4,0936,0.136,0.195,0.304,0.662,9
-5KQ66BBWC4,0936,0.136,0.195,0.304,0.662,30
-5KQ66BBWC4,0936,0.347,0.073,0.792,0.979,23
-5KQ66BBWC4,0936,0.347,0.073,0.792,0.979,30
-5KQ66BBWC4,0936,0.347,0.073,0.792,0.979,6
-5KQ66BBWC4,0938,0.23,0.158,0.494,0.856,23
-5KQ66BBWC4,0938,0.23,0.158,0.494,0.856,30
-5KQ66BBWC4,0938,0.23,0.158,0.494,0.856,6
-5KQ66BBWC4,0939,0.285,0.091,0.77,0.948,23
-5KQ66BBWC4,0939,0.285,0.091,0.77,0.948,30
-5KQ66BBWC4,0939,0.285,0.091,0.77,0.948,6
-5KQ66BBWC4,0941,0.031,0.21,0.671,0.959,23
-5KQ66BBWC4,0941,0.031,0.21,0.671,0.959,6
-5KQ66BBWC4,0941,0.665,0.252,0.996,0.996,30
-5KQ66BBWC4,0941,0.665,0.252,0.996,0.996,6
-5KQ66BBWC4,0942,0.103,0.22,0.726,0.97,23
-5KQ66BBWC4,0942,0.103,0.22,0.726,0.97,6
-5KQ66BBWC4,0942,0.661,0.461,0.997,0.996,1
-5KQ66BBWC4,0942,0.661,0.461,0.997,0.996,23
-5KQ66BBWC4,0945,0.142,0.109,0.562,0.98,6
-5KQ66BBWC4,0946,0.09,0.187,0.313,0.974,23
-5KQ66BBWC4,0946,0.09,0.187,0.313,0.974,30
-5KQ66BBWC4,0946,0.09,0.187,0.313,0.974,6
-5KQ66BBWC4,0947,0.12,0.006,0.337,1.0,23
-5KQ66BBWC4,0947,0.12,0.006,0.337,1.0,6
-5KQ66BBWC4,0947,0.741,0.067,0.889,0.51,9
-5KQ66BBWC4,0947,0.741,0.067,0.889,0.51,30
-5KQ66BBWC4,0947,0.882,0.093,1.0,0.654,9
-5KQ66BBWC4,0947,0.882,0.093,1.0,0.654,30
-5KQ66BBWC4,0948,0.168,0.084,0.419,0.97,23
-5KQ66BBWC4,0948,0.168,0.084,0.419,0.97,6
-5KQ66BBWC4,0948,0.74,0.138,0.892,0.556,9
-5KQ66BBWC4,0948,0.74,0.138,0.892,0.556,30
-5KQ66BBWC4,0948,0.881,0.173,1.0,0.727,9
-5KQ66BBWC4,0948,0.881,0.173,1.0,0.727,30
-5KQ66BBWC4,0949,0.148,0.083,0.456,0.934,23
-5KQ66BBWC4,0949,0.148,0.083,0.456,0.934,30
-5KQ66BBWC4,0949,0.148,0.083,0.456,0.934,6
-5KQ66BBWC4,0949,0.418,0.184,0.523,0.666,9
-5KQ66BBWC4,0949,0.418,0.184,0.523,0.666,30
-5KQ66BBWC4,0949,0.742,0.128,0.89,0.568,9
-5KQ66BBWC4,0949,0.742,0.128,0.89,0.568,30
-5KQ66BBWC4,0949,0.879,0.162,1.0,0.709,9
-5KQ66BBWC4,0949,0.879,0.162,1.0,0.709,30
-5KQ66BBWC4,0950,0.567,0.164,0.729,0.852,9
-5KQ66BBWC4,0950,0.567,0.164,0.729,0.852,30
-5KQ66BBWC4,0951,0.649,0.139,0.886,1.0,23
-5KQ66BBWC4,0951,0.649,0.139,0.886,1.0,30
-5KQ66BBWC4,0951,0.649,0.139,0.886,1.0,6
-5KQ66BBWC4,0951,0.86,0.146,0.98,0.832,9
-5KQ66BBWC4,0951,0.86,0.146,0.98,0.832,30
-5KQ66BBWC4,0952,0.302,0.175,0.542,0.952,23
-5KQ66BBWC4,0952,0.302,0.175,0.542,0.952,30
-5KQ66BBWC4,0952,0.302,0.175,0.542,0.952,6
-5KQ66BBWC4,0952,0.783,0.202,0.894,0.825,9
-5KQ66BBWC4,0952,0.783,0.202,0.894,0.825,30
-5KQ66BBWC4,0952,0.861,0.191,1.0,0.944,9
-5KQ66BBWC4,0952,0.861,0.191,1.0,0.944,30
-5KQ66BBWC4,0953,0.822,0.151,0.993,0.863,9
-5KQ66BBWC4,0953,0.822,0.151,0.993,0.863,30
-5KQ66BBWC4,0954,0.018,0.006,0.365,0.82,23
-5KQ66BBWC4,0954,0.018,0.006,0.365,0.82,6
-5KQ66BBWC4,0954,0.404,0.184,0.659,0.971,23
-5KQ66BBWC4,0954,0.404,0.184,0.659,0.971,6
-5KQ66BBWC4,0954,0.867,0.165,1.0,0.857,9
-5KQ66BBWC4,0954,0.867,0.165,1.0,0.857,30
-5KQ66BBWC4,0955,0.113,0.067,0.587,0.99,23
-5KQ66BBWC4,0955,0.113,0.067,0.587,0.99,6
-5KQ66BBWC4,0956,0.204,0.103,0.814,0.988,6
-5KQ66BBWC4,0957,0.304,0.392,0.755,0.968,23
-5KQ66BBWC4,0957,0.304,0.392,0.755,0.968,6
-5KQ66BBWC4,0958,0.232,0.134,0.349,0.715,9
-5KQ66BBWC4,0958,0.232,0.134,0.349,0.715,30
-5KQ66BBWC4,0958,0.323,0.193,0.46,0.713,9
-5KQ66BBWC4,0958,0.323,0.193,0.46,0.713,30
-5KQ66BBWC4,0958,0.408,0.172,0.512,0.7,9
-5KQ66BBWC4,0958,0.408,0.172,0.512,0.7,30
-5KQ66BBWC4,0958,0.555,0.269,0.918,1.0,23
-5KQ66BBWC4,0958,0.555,0.269,0.918,1.0,30
-5KQ66BBWC4,0958,0.555,0.269,0.918,1.0,6
-5KQ66BBWC4,0958,0.592,0.157,0.691,0.342,9
-5KQ66BBWC4,0958,0.592,0.157,0.691,0.342,30
-5KQ66BBWC4,0958,0.75,0.178,0.86,0.408,9
-5KQ66BBWC4,0958,0.75,0.178,0.86,0.408,30
-5KQ66BBWC4,0958,0.77,0.314,0.941,0.782,23
-5KQ66BBWC4,0958,0.77,0.314,0.941,0.782,30
-5KQ66BBWC4,0958,0.77,0.314,0.941,0.782,6
-5KQ66BBWC4,0959,0.236,0.154,0.336,0.681,9
-5KQ66BBWC4,0959,0.236,0.154,0.336,0.681,30
-5KQ66BBWC4,0959,0.323,0.192,0.455,0.687,9
-5KQ66BBWC4,0959,0.323,0.192,0.455,0.687,30
-5KQ66BBWC4,0959,0.408,0.162,0.491,0.317,9
-5KQ66BBWC4,0959,0.408,0.162,0.491,0.317,30
-5KQ66BBWC4,0959,0.414,0.276,0.743,0.952,23
-5KQ66BBWC4,0959,0.414,0.276,0.743,0.952,6
-5KQ66BBWC4,0959,0.591,0.153,0.704,0.632,9
-5KQ66BBWC4,0959,0.591,0.153,0.704,0.632,30
-5KQ66BBWC4,0959,0.67,0.191,0.784,0.737,9
-5KQ66BBWC4,0959,0.67,0.191,0.784,0.737,12
-5KQ66BBWC4,0959,0.67,0.191,0.784,0.737,30
-5KQ66BBWC4,0959,0.899,0.152,0.996,0.688,9
-5KQ66BBWC4,0959,0.899,0.152,0.996,0.688,30
-5KQ66BBWC4,0960,0.231,0.21,0.591,0.987,23
-5KQ66BBWC4,0960,0.231,0.21,0.591,0.987,30
-5KQ66BBWC4,0960,0.231,0.21,0.591,0.987,6
-5KQ66BBWC4,0960,0.544,0.265,0.935,0.998,23
-5KQ66BBWC4,0960,0.544,0.265,0.935,0.998,6
-5KQ66BBWC4,0960,0.589,0.119,0.701,0.624,9
-5KQ66BBWC4,0960,0.589,0.119,0.701,0.624,30
-5KQ66BBWC4,0961,0.591,0.127,0.708,0.618,9
-5KQ66BBWC4,0961,0.591,0.127,0.708,0.618,30
-5KQ66BBWC4,0961,0.663,0.143,0.803,0.712,9
-5KQ66BBWC4,0961,0.663,0.143,0.803,0.712,30
-5KQ66BBWC4,0961,0.752,0.143,0.856,0.625,9
-5KQ66BBWC4,0961,0.752,0.143,0.856,0.625,30
-5KQ66BBWC4,0962,0.237,0.128,0.348,0.691,9
-5KQ66BBWC4,0962,0.237,0.128,0.348,0.691,30
-5KQ66BBWC4,0962,0.323,0.18,0.463,0.687,9
-5KQ66BBWC4,0962,0.323,0.18,0.463,0.687,30
-5KQ66BBWC4,0962,0.408,0.146,0.506,0.673,9
-5KQ66BBWC4,0962,0.408,0.146,0.506,0.673,30
-5KQ66BBWC4,0962,0.607,0.292,0.966,0.971,23
-5KQ66BBWC4,0962,0.607,0.292,0.966,0.971,30
-5KQ66BBWC4,0962,0.607,0.292,0.966,0.971,6
-5KQ66BBWC4,0965,0.192,0.068,0.943,0.974,5
-5KQ66BBWC4,0966,0.157,0.045,0.981,0.957,5
-5KQ66BBWC4,0967,0.083,0.105,0.949,0.863,5
-5KQ66BBWC4,0968,0.125,0.069,1.0,0.924,5
-5KQ66BBWC4,0969,0.126,0.052,0.968,0.865,29
-5KQ66BBWC4,0969,0.126,0.052,0.968,0.865,5
-5KQ66BBWC4,0970,0.122,0.048,1.0,0.903,5
-5KQ66BBWC4,0971,0.15,0.027,1.0,0.941,29
-5KQ66BBWC4,0971,0.15,0.027,1.0,0.941,5
-5KQ66BBWC4,0972,0.083,0.094,0.986,0.957,5
-5KQ66BBWC4,0975,0.148,0.144,0.773,1.0,4
-5KQ66BBWC4,0978,0.009,0.034,0.781,0.992,8
-5KQ66BBWC4,0980,0.004,0.046,0.643,1.0,9
-5KQ66BBWC4,0985,0.032,0.077,0.965,0.97,9
-5KQ66BBWC4,0988,0.328,0.464,0.469,0.869,7
-5KQ66BBWC4,0988,0.328,0.464,0.469,0.869,29
-5KQ66BBWC4,0989,0.202,0.311,0.37,0.808,9
-5KQ66BBWC4,0989,0.202,0.311,0.37,0.808,29
-5KQ66BBWC4,0991,0.261,0.253,0.377,0.738,10
-5KQ66BBWC4,0993,0.275,0.262,0.422,0.812,7
-5KQ66BBWC4,0993,0.275,0.262,0.422,0.812,29
-5KQ66BBWC4,0994,0.295,0.066,0.543,0.923,7
-5KQ66BBWC4,0994,0.295,0.066,0.543,0.923,29
-5KQ66BBWC4,0996,0.064,0.288,0.215,0.904,7
-5KQ66BBWC4,1000,0.426,0.21,0.562,0.405,7
-5KQ66BBWC4,1003,0.031,0.249,0.822,0.997,29
-5KQ66BBWC4,1004,0.058,0.194,0.944,1.0,29
-5KQ66BBWC4,1010,0.29,0.044,1.0,1.0,8
-5KQ66BBWC4,1010,0.29,0.044,1.0,1.0,12
-5KQ66BBWC4,1010,0.29,0.044,1.0,1.0,16
-5KQ66BBWC4,1011,0.303,0.054,1.0,0.968,8
-5KQ66BBWC4,1011,0.303,0.054,1.0,0.968,12
-5KQ66BBWC4,1011,0.303,0.054,1.0,0.968,29
-5KQ66BBWC4,1012,0.216,0.042,1.0,0.982,12
-5KQ66BBWC4,1012,0.216,0.042,1.0,0.982,29
-5KQ66BBWC4,1013,0.318,0.064,1.0,0.971,8
-5KQ66BBWC4,1013,0.318,0.064,1.0,0.971,12
-5KQ66BBWC4,1013,0.318,0.064,1.0,0.971,29
-5KQ66BBWC4,1014,0.311,0.043,1.0,0.973,8
-5KQ66BBWC4,1014,0.311,0.043,1.0,0.973,12
-5KQ66BBWC4,1014,0.311,0.043,1.0,0.973,29
-5KQ66BBWC4,1015,0.447,0.031,1.0,0.983,8
-5KQ66BBWC4,1015,0.447,0.031,1.0,0.983,12
-5KQ66BBWC4,1015,0.447,0.031,1.0,0.983,29
-5KQ66BBWC4,1016,0.377,0.041,0.998,0.976,12
-5KQ66BBWC4,1016,0.377,0.041,0.998,0.976,29
-5KQ66BBWC4,1017,0.345,0.034,1.0,0.979,9
-5KQ66BBWC4,1017,0.345,0.034,1.0,0.979,12
-5KQ66BBWC4,1017,0.345,0.034,1.0,0.979,29
-5KQ66BBWC4,1018,0.315,0.041,1.0,0.982,8
-5KQ66BBWC4,1018,0.315,0.041,1.0,0.982,12
-5KQ66BBWC4,1018,0.315,0.041,1.0,0.982,29
-5KQ66BBWC4,1019,0.345,0.008,1.0,0.996,8
-5KQ66BBWC4,1019,0.345,0.008,1.0,0.996,12
-5KQ66BBWC4,1019,0.345,0.008,1.0,0.996,29
-5KQ66BBWC4,1020,0.345,0.024,1.0,0.989,9
-5KQ66BBWC4,1020,0.345,0.024,1.0,0.989,12
-5KQ66BBWC4,1020,0.345,0.024,1.0,0.989,29
-5KQ66BBWC4,1021,0.41,0.044,1.0,0.985,8
-5KQ66BBWC4,1021,0.41,0.044,1.0,0.985,12
-5KQ66BBWC4,1022,0.33,0.052,1.0,0.984,8
-5KQ66BBWC4,1022,0.33,0.052,1.0,0.984,12
-5KQ66BBWC4,1023,0.325,0.055,1.0,0.984,9
-5KQ66BBWC4,1023,0.325,0.055,1.0,0.984,12
-5KQ66BBWC4,1024,0.353,0.059,1.0,0.992,8
-5KQ66BBWC4,1024,0.353,0.059,1.0,0.992,12
-5KQ66BBWC4,1025,0.3,0.059,1.0,0.976,8
-5KQ66BBWC4,1025,0.3,0.059,1.0,0.976,12
-5KQ66BBWC4,1026,0.016,0.097,0.368,0.983,8
-5KQ66BBWC4,1026,0.016,0.097,0.368,0.983,29
-5KQ66BBWC4,1026,0.016,0.097,0.368,0.983,30
-5KQ66BBWC4,1027,0.049,0.094,0.769,0.988,8
-5KQ66BBWC4,1027,0.049,0.094,0.769,0.988,29
-5KQ66BBWC4,1027,0.049,0.094,0.769,0.988,30
-5KQ66BBWC4,1028,0.025,0.044,0.53,0.997,8
-5KQ66BBWC4,1028,0.025,0.044,0.53,0.997,27
-5KQ66BBWC4,1028,0.025,0.044,0.53,0.997,30
-5KQ66BBWC4,1028,0.424,0.081,0.952,0.977,8
-5KQ66BBWC4,1028,0.424,0.081,0.952,0.977,12
-5KQ66BBWC4,1028,0.424,0.081,0.952,0.977,29
-5KQ66BBWC4,1028,0.424,0.081,0.952,0.977,30
-5KQ66BBWC4,1029,0.011,0.045,0.499,1.0,8
-5KQ66BBWC4,1029,0.011,0.045,0.499,1.0,27
-5KQ66BBWC4,1029,0.011,0.045,0.499,1.0,30
-5KQ66BBWC4,1029,0.395,0.09,0.961,0.971,8
-5KQ66BBWC4,1029,0.395,0.09,0.961,0.971,12
-5KQ66BBWC4,1029,0.395,0.09,0.961,0.971,29
-5KQ66BBWC4,1029,0.395,0.09,0.961,0.971,30
-5KQ66BBWC4,1030,0.0,0.048,0.532,0.981,9
-5KQ66BBWC4,1030,0.0,0.048,0.532,0.981,27
-5KQ66BBWC4,1030,0.0,0.048,0.532,0.981,30
-5KQ66BBWC4,1030,0.443,0.08,0.961,0.949,8
-5KQ66BBWC4,1030,0.443,0.08,0.961,0.949,12
-5KQ66BBWC4,1030,0.443,0.08,0.961,0.949,29
-5KQ66BBWC4,1030,0.443,0.08,0.961,0.949,30
